# Created by Octave 4.2.2, Tue Nov 12 21:02:55 2019 CET <oem@lucamachine>
# name: coord
# type: matrix
# rows: 10201
# columns: 2
 685 737 736 3323 6507 6508
 685 686 737 6509 6508 3273
 686 738 737 3324 6509 6510
 686 687 738 6511 6510 3274
 687 739 738 3325 6511 6512
 687 688 739 6513 6512 3275
 688 740 739 3326 6513 6514
 688 689 740 6515 6514 3276
 689 741 740 3327 6515 6516
 689 690 741 6517 6516 3277
 690 742 741 3328 6517 6518
 690 691 742 6519 6518 3278
 691 743 742 3329 6519 6520
 691 692 743 6521 6520 3279
 692 744 743 3330 6521 6522
 692 693 744 6523 6522 3280
 693 745 744 3331 6523 6524
 693 694 745 6525 6524 3281
 694 746 745 3332 6525 6526
 694 695 746 6527 6526 3282
 695 747 746 3333 6527 6528
 695 696 747 6529 6528 3283
 696 748 747 3334 6529 6530
 696 697 748 6531 6530 3284
 697 749 748 3335 6531 6532
 697 698 749 6533 6532 3285
 698 750 749 3336 6533 6534
 698 699 750 6535 6534 3286
 699 751 750 3337 6535 6536
 699 700 751 6537 6536 3287
 700 752 751 3338 6537 6538
 700 701 752 6539 6538 3288
 701 753 752 3339 6539 6540
 701 702 753 6541 6540 3289
 702 754 753 3340 6541 6542
 702 703 754 6543 6542 3290
 703 755 754 3341 6543 6544
 703 704 755 6545 6544 3291
 704 756 755 3342 6545 6546
 704 705 756 6547 6546 3292
 705 757 756 3343 6547 6548
 705 706 757 6549 6548 3293
 706 758 757 3344 6549 6550
 706 707 758 6551 6550 3294
 707 759 758 3345 6551 6552
 707 708 759 6553 6552 3295
 708 760 759 3346 6553 6554
 708 709 760 6555 6554 3296
 709 761 760 3347 6555 6556
 709 710 761 6557 6556 3297
 710 762 761 3348 6557 6558
 710 711 762 6559 6558 3298
 711 763 762 3349 6559 6560
 711 712 763 6561 6560 3299
 712 764 763 3350 6561 6562
 712 713 764 6563 6562 3300
 713 765 764 3351 6563 6564
 713 714 765 6565 6564 3301
 715 767 766 3352 6566 6567
 715 716 767 6568 6567 3302
 716 768 767 3353 6568 6569
 716 717 768 6570 6569 3303
 717 769 768 3354 6570 6571
 717 718 769 6572 6571 3304
 718 770 769 3355 6572 6573
 718 719 770 6574 6573 3305
 719 771 770 3356 6574 6575
 719 720 771 6576 6575 3306
 720 772 771 3357 6576 6577
 720 721 772 6578 6577 3307
 721 773 772 3358 6578 6579
 721 722 773 6580 6579 3308
 722 774 773 3359 6580 6581
 722 723 774 6582 6581 3309
 723 775 774 3360 6582 6583
 723 724 775 6584 6583 3310
 724 776 775 3361 6584 6585
 724 725 776 6586 6585 3311
 725 777 776 3362 6586 6587
 725 726 777 6588 6587 3312
 726 778 777 3363 6588 6589
 726 727 778 6590 6589 3313
 727 779 778 3364 6590 6591
 727 728 779 6592 6591 3314
 728 780 779 3365 6592 6593
 728 729 780 6594 6593 3315
 729 781 780 3366 6594 6595
 729 730 781 6596 6595 3316
 730 782 781 3367 6596 6597
 730 731 782 6598 6597 3317
 731 783 782 3368 6598 6599
 731 732 783 6600 6599 3318
 732 784 783 3369 6600 6601
 732 733 784 6602 6601 3319
 733 785 784 3370 6602 6603
 733 734 785 6604 6603 3320
 734 786 785 3371 6604 6605
 734 735 786 6606 6605 3321
 735 787 786 3372 6606 6607
 735 736 787 6608 6607 3322
 736 788 787 3373 6608 6609
 736 737 788 6610 6609 3323
 737 789 788 3374 6610 6611
 737 738 789 6612 6611 3324
 738 790 789 3375 6612 6613
 738 739 790 6614 6613 3325
 739 791 790 3376 6614 6615
 739 740 791 6616 6615 3326
 740 792 791 3377 6616 6617
 740 741 792 6618 6617 3327
 741 793 792 3378 6618 6619
 741 742 793 6620 6619 3328
 742 794 793 3379 6620 6621
 742 743 794 6622 6621 3329
 743 795 794 3380 6622 6623
 743 744 795 6624 6623 3330
 744 796 795 3381 6624 6625
 744 745 796 6626 6625 3331
 745 797 796 3382 6626 6627
 745 746 797 6628 6627 3332
 746 798 797 3383 6628 6629
 746 747 798 6630 6629 3333
 747 799 798 3384 6630 6631
 747 748 799 6632 6631 3334
 748 800 799 3385 6632 6633
 748 749 800 6634 6633 3335
 749 801 800 3386 6634 6635
 749 750 801 6636 6635 3336
 750 802 801 3387 6636 6637
 750 751 802 6638 6637 3337
 751 803 802 3388 6638 6639
 751 752 803 6640 6639 3338
 752 804 803 3389 6640 6641
 752 753 804 6642 6641 3339
 753 805 804 3390 6642 6643
 753 754 805 6644 6643 3340
 754 806 805 3391 6644 6645
 754 755 806 6646 6645 3341
 755 807 806 3392 6646 6647
 755 756 807 6648 6647 3342
 756 808 807 3393 6648 6649
 756 757 808 6650 6649 3343
 757 809 808 3394 6650 6651
 757 758 809 6652 6651 3344
 758 810 809 3395 6652 6653
 758 759 810 6654 6653 3345
 759 811 810 3396 6654 6655
 759 760 811 6656 6655 3346
 760 812 811 3397 6656 6657
 760 761 812 6658 6657 3347
 761 813 812 3398 6658 6659
 761 762 813 6660 6659 3348
 762 814 813 3399 6660 6661
 762 763 814 6662 6661 3349
 763 815 814 3400 6662 6663
 763 764 815 6664 6663 3350
 764 816 815 3401 6664 6665
 764 765 816 6666 6665 3351
 766 818 817 3402 6667 6668
 766 767 818 6669 6668 3352
 767 819 818 3403 6669 6670
 767 768 819 6671 6670 3353
 768 820 819 3404 6671 6672
 768 769 820 6673 6672 3354
 769 821 820 3405 6673 6674
 769 770 821 6675 6674 3355
 770 822 821 3406 6675 6676
 770 771 822 6677 6676 3356
 771 823 822 3407 6677 6678
 771 772 823 6679 6678 3357
 772 824 823 3408 6679 6680
 772 773 824 6681 6680 3358
 773 825 824 3409 6681 6682
 773 774 825 6683 6682 3359
 774 826 825 3410 6683 6684
 774 775 826 6685 6684 3360
 775 827 826 3411 6685 6686
 775 776 827 6687 6686 3361
 776 828 827 3412 6687 6688
 776 777 828 6689 6688 3362
 777 829 828 3413 6689 6690
 777 778 829 6691 6690 3363
 778 830 829 3414 6691 6692
 778 779 830 6693 6692 3364
 779 831 830 3415 6693 6694
 779 780 831 6695 6694 3365
 780 832 831 3416 6695 6696
 780 781 832 6697 6696 3366
 781 833 832 3417 6697 6698
 781 782 833 6699 6698 3367
 782 834 833 3418 6699 6700
 782 783 834 6701 6700 3368
 783 835 834 3419 6701 6702
 783 784 835 6703 6702 3369
 784 836 835 3420 6703 6704
 784 785 836 6705 6704 3370
 785 837 836 3421 6705 6706
 785 786 837 6707 6706 3371
 786 838 837 3422 6707 6708
 786 787 838 6709 6708 3372
 787 839 838 3423 6709 6710
 787 788 839 6711 6710 3373
 788 840 839 3424 6711 6712
 788 789 840 6713 6712 3374
 789 841 840 3425 6713 6714
 789 790 841 6715 6714 3375
 790 842 841 3426 6715 6716
 790 791 842 6717 6716 3376
 791 843 842 3427 6717 6718
 791 792 843 6719 6718 3377
 792 844 843 3428 6719 6720
 792 793 844 6721 6720 3378
 793 845 844 3429 6721 6722
 793 794 845 6723 6722 3379
 794 846 845 3430 6723 6724
 794 795 846 6725 6724 3380
 795 847 846 3431 6725 6726
 795 796 847 6727 6726 3381
 796 848 847 3432 6727 6728
 796 797 848 6729 6728 3382
 797 849 848 3433 6729 6730
 797 798 849 6731 6730 3383
 798 850 849 3434 6731 6732
 798 799 850 6733 6732 3384
 799 851 850 3435 6733 6734
 799 800 851 6735 6734 3385
 800 852 851 3436 6735 6736
 800 801 852 6737 6736 3386
 801 853 852 3437 6737 6738
 801 802 853 6739 6738 3387
 802 854 853 3438 6739 6740
 802 803 854 6741 6740 3388
 803 855 854 3439 6741 6742
 803 804 855 6743 6742 3389
 804 856 855 3440 6743 6744
 804 805 856 6745 6744 3390
 805 857 856 3441 6745 6746
 805 806 857 6747 6746 3391
 806 858 857 3442 6747 6748
 806 807 858 6749 6748 3392
 807 859 858 3443 6749 6750
 807 808 859 6751 6750 3393
 808 860 859 3444 6751 6752
 808 809 860 6753 6752 3394
 809 861 860 3445 6753 6754
 809 810 861 6755 6754 3395
 810 862 861 3446 6755 6756
 810 811 862 6757 6756 3396
 811 863 862 3447 6757 6758
 811 812 863 6759 6758 3397
 812 864 863 3448 6759 6760
 812 813 864 6761 6760 3398
 813 865 864 3449 6761 6762
 813 814 865 6763 6762 3399
 814 866 865 3450 6763 6764
 814 815 866 6765 6764 3400
 815 867 866 3451 6765 6766
 815 816 867 6767 6766 3401
 817 869 868 3452 6768 6769
 817 818 869 6770 6769 3402
 818 870 869 3453 6770 6771
 818 819 870 6772 6771 3403
 819 871 870 3454 6772 6773
 819 820 871 6774 6773 3404
 820 872 871 3455 6774 6775
 820 821 872 6776 6775 3405
 821 873 872 3456 6776 6777
 821 822 873 6778 6777 3406
 822 874 873 3457 6778 6779
 822 823 874 6780 6779 3407
 823 875 874 3458 6780 6781
 823 824 875 6782 6781 3408
 824 876 875 3459 6782 6783
 824 825 876 6784 6783 3409
 825 877 876 3460 6784 6785
 825 826 877 6786 6785 3410
 826 878 877 3461 6786 6787
 826 827 878 6788 6787 3411
 827 879 878 3462 6788 6789
 827 828 879 6790 6789 3412
 828 880 879 3463 6790 6791
 828 829 880 6792 6791 3413
 829 881 880 3464 6792 6793
 829 830 881 6794 6793 3414
 830 882 881 3465 6794 6795
 830 831 882 6796 6795 3415
 831 883 882 3466 6796 6797
 831 832 883 6798 6797 3416
 832 884 883 3467 6798 6799
 832 833 884 6800 6799 3417
 833 885 884 3468 6800 6801
 833 834 885 6802 6801 3418
 834 886 885 3469 6802 6803
 834 835 886 6804 6803 3419
 835 887 886 3470 6804 6805
 835 836 887 6806 6805 3420
 836 888 887 3471 6806 6807
 836 837 888 6808 6807 3421
 837 889 888 3472 6808 6809
 837 838 889 6810 6809 3422
 838 890 889 3473 6810 6811
 838 839 890 6812 6811 3423
 839 891 890 3474 6812 6813
 839 840 891 6814 6813 3424
 840 892 891 3475 6814 6815
 840 841 892 6816 6815 3425
 841 893 892 3476 6816 6817
 841 842 893 6818 6817 3426
 842 894 893 3477 6818 6819
 842 843 894 6820 6819 3427
 843 895 894 3478 6820 6821
 843 844 895 6822 6821 3428
 844 896 895 3479 6822 6823
 844 845 896 6824 6823 3429
 845 897 896 3480 6824 6825
 845 846 897 6826 6825 3430
 846 898 897 3481 6826 6827
 846 847 898 6828 6827 3431
 847 899 898 3482 6828 6829
 847 848 899 6830 6829 3432
 848 900 899 3483 6830 6831
 848 849 900 6832 6831 3433
 849 901 900 3484 6832 6833
 849 850 901 6834 6833 3434
 850 902 901 3485 6834 6835
 850 851 902 6836 6835 3435
 851 903 902 3486 6836 6837
 851 852 903 6838 6837 3436
 852 904 903 3487 6838 6839
 852 853 904 6840 6839 3437
 853 905 904 3488 6840 6841
 853 854 905 6842 6841 3438
 854 906 905 3489 6842 6843
 854 855 906 6844 6843 3439
 855 907 906 3490 6844 6845
 855 856 907 6846 6845 3440
 856 908 907 3491 6846 6847
 856 857 908 6848 6847 3441
 857 909 908 3492 6848 6849
 857 858 909 6850 6849 3442
 858 910 909 3493 6850 6851
 858 859 910 6852 6851 3443
 859 911 910 3494 6852 6853
 859 860 911 6854 6853 3444
 860 912 911 3495 6854 6855
 860 861 912 6856 6855 3445
 861 913 912 3496 6856 6857
 861 862 913 6858 6857 3446
 862 914 913 3497 6858 6859
 862 863 914 6860 6859 3447
 863 915 914 3498 6860 6861
 863 864 915 6862 6861 3448
 864 916 915 3499 6862 6863
 864 865 916 6864 6863 3449
 865 917 916 3500 6864 6865
 865 866 917 6866 6865 3450
 866 918 917 3501 6866 6867
 866 867 918 6868 6867 3451
 868 920 919 3502 6869 6870
 868 869 920 6871 6870 3452
 869 921 920 3503 6871 6872
 869 870 921 6873 6872 3453
 870 922 921 3504 6873 6874
 870 871 922 6875 6874 3454
 871 923 922 3505 6875 6876
 871 872 923 6877 6876 3455
 872 924 923 3506 6877 6878
 872 873 924 6879 6878 3456
 873 925 924 3507 6879 6880
 873 874 925 6881 6880 3457
 874 926 925 3508 6881 6882
 874 875 926 6883 6882 3458
 875 927 926 3509 6883 6884
 875 876 927 6885 6884 3459
 876 928 927 3510 6885 6886
 876 877 928 6887 6886 3460
 877 929 928 3511 6887 6888
 877 878 929 6889 6888 3461
 878 930 929 3512 6889 6890
 878 879 930 6891 6890 3462
 879 931 930 3513 6891 6892
 879 880 931 6893 6892 3463
 880 932 931 3514 6893 6894
 880 881 932 6895 6894 3464
 881 933 932 3515 6895 6896
 881 882 933 6897 6896 3465
 882 934 933 3516 6897 6898
 882 883 934 6899 6898 3466
 883 935 934 3517 6899 6900
 883 884 935 6901 6900 3467
 884 936 935 3518 6901 6902
 884 885 936 6903 6902 3468
 885 937 936 3519 6903 6904
 885 886 937 6905 6904 3469
 886 938 937 3520 6905 6906
 886 887 938 6907 6906 3470
 887 939 938 3521 6907 6908
 887 888 939 6909 6908 3471
 888 940 939 3522 6909 6910
 888 889 940 6911 6910 3472
 889 941 940 3523 6911 6912
 889 890 941 6913 6912 3473
 890 942 941 3524 6913 6914
 890 891 942 6915 6914 3474
 891 943 942 3525 6915 6916
 891 892 943 6917 6916 3475
 892 944 943 3526 6917 6918
 892 893 944 6919 6918 3476
 893 945 944 3527 6919 6920
 893 894 945 6921 6920 3477
 894 946 945 3528 6921 6922
 894 895 946 6923 6922 3478
 895 947 946 3529 6923 6924
 895 896 947 6925 6924 3479
 896 948 947 3530 6925 6926
 896 897 948 6927 6926 3480
 897 949 948 3531 6927 6928
 897 898 949 6929 6928 3481
 898 950 949 3532 6929 6930
 898 899 950 6931 6930 3482
 899 951 950 3533 6931 6932
 899 900 951 6933 6932 3483
 900 952 951 3534 6933 6934
 900 901 952 6935 6934 3484
 901 953 952 3535 6935 6936
 901 902 953 6937 6936 3485
 902 954 953 3536 6937 6938
 902 903 954 6939 6938 3486
 903 955 954 3537 6939 6940
 903 904 955 6941 6940 3487
 904 956 955 3538 6941 6942
 904 905 956 6943 6942 3488
 905 957 956 3539 6943 6944
 905 906 957 6945 6944 3489
 906 958 957 3540 6945 6946
 906 907 958 6947 6946 3490
 907 959 958 3541 6947 6948
 907 908 959 6949 6948 3491
 908 960 959 3542 6949 6950
 908 909 960 6951 6950 3492
 909 961 960 3543 6951 6952
 909 910 961 6953 6952 3493
 910 962 961 3544 6953 6954
 910 911 962 6955 6954 3494
 911 963 962 3545 6955 6956
 911 912 963 6957 6956 3495
 912 964 963 3546 6957 6958
 912 913 964 6959 6958 3496
 913 965 964 3547 6959 6960
 913 914 965 6961 6960 3497
 914 966 965 3548 6961 6962
 914 915 966 6963 6962 3498
 915 967 966 3549 6963 6964
 915 916 967 6965 6964 3499
 916 968 967 3550 6965 6966
 916 917 968 6967 6966 3500
 917 969 968 3551 6967 6968
 917 918 969 6969 6968 3501
 919 971 970 3552 6970 6971
 919 920 971 6972 6971 3502
 920 972 971 3553 6972 6973
 920 921 972 6974 6973 3503
 921 973 972 3554 6974 6975
 921 922 973 6976 6975 3504
 922 974 973 3555 6976 6977
 922 923 974 6978 6977 3505
 923 975 974 3556 6978 6979
 923 924 975 6980 6979 3506
 924 976 975 3557 6980 6981
 924 925 976 6982 6981 3507
 925 977 976 3558 6982 6983
 925 926 977 6984 6983 3508
 926 978 977 3559 6984 6985
 926 927 978 6986 6985 3509
 927 979 978 3560 6986 6987
 927 928 979 6988 6987 3510
 928 980 979 3561 6988 6989
 928 929 980 6990 6989 3511
 929 981 980 3562 6990 6991
 929 930 981 6992 6991 3512
 930 982 981 3563 6992 6993
 930 931 982 6994 6993 3513
 931 983 982 3564 6994 6995
 931 932 983 6996 6995 3514
 932 984 983 3565 6996 6997
 932 933 984 6998 6997 3515
 933 985 984 3566 6998 6999
 933 934 985 7000 6999 3516
 934 986 985 3567 7000 7001
 934 935 986 7002 7001 3517
 935 987 986 3568 7002 7003
 935 936 987 7004 7003 3518
 936 988 987 3569 7004 7005
 936 937 988 7006 7005 3519
 937 989 988 3570 7006 7007
 937 938 989 7008 7007 3520
 938 990 989 3571 7008 7009
 938 939 990 7010 7009 3521
 939 991 990 3572 7010 7011
 939 940 991 7012 7011 3522
 940 992 991 3573 7012 7013
 940 941 992 7014 7013 3523
 941 993 992 3574 7014 7015
 941 942 993 7016 7015 3524
 942 994 993 3575 7016 7017
 942 943 994 7018 7017 3525
 943 995 994 3576 7018 7019
 943 944 995 7020 7019 3526
 944 996 995 3577 7020 7021
 944 945 996 7022 7021 3527
 945 997 996 3578 7022 7023
 945 946 997 7024 7023 3528
 946 998 997 3579 7024 7025
 946 947 998 7026 7025 3529
 947 999 998 3580 7026 7027
 947 948 999 7028 7027 3530
 948 1000 999 3581 7028 7029
 948 949 1000 7030 7029 3531
 949 1001 1000 3582 7030 7031
 949 950 1001 7032 7031 3532
 950 1002 1001 3583 7032 7033
 950 951 1002 7034 7033 3533
 951 1003 1002 3584 7034 7035
 951 952 1003 7036 7035 3534
 952 1004 1003 3585 7036 7037
 952 953 1004 7038 7037 3535
 953 1005 1004 3586 7038 7039
 953 954 1005 7040 7039 3536
 954 1006 1005 3587 7040 7041
 954 955 1006 7042 7041 3537
 955 1007 1006 3588 7042 7043
 955 956 1007 7044 7043 3538
 956 1008 1007 3589 7044 7045
 956 957 1008 7046 7045 3539
 957 1009 1008 3590 7046 7047
 957 958 1009 7048 7047 3540
 958 1010 1009 3591 7048 7049
 958 959 1010 7050 7049 3541
 959 1011 1010 3592 7050 7051
 959 960 1011 7052 7051 3542
 960 1012 1011 3593 7052 7053
 960 961 1012 7054 7053 3543
 961 1013 1012 3594 7054 7055
 961 962 1013 7056 7055 3544
 962 1014 1013 3595 7056 7057
 962 963 1014 7058 7057 3545
 963 1015 1014 3596 7058 7059
 963 964 1015 7060 7059 3546
 964 1016 1015 3597 7060 7061
 964 965 1016 7062 7061 3547
 965 1017 1016 3598 7062 7063
 965 966 1017 7064 7063 3548
 966 1018 1017 3599 7064 7065
 966 967 1018 7066 7065 3549
 967 1019 1018 3600 7066 7067
 967 968 1019 7068 7067 3550
 968 1020 1019 3601 7068 7069
 968 969 1020 7070 7069 3551
 970 1022 1021 3602 7071 7072
 970 971 1022 7073 7072 3552
 971 1023 1022 3603 7073 7074
 971 972 1023 7075 7074 3553
 972 1024 1023 3604 7075 7076
 972 973 1024 7077 7076 3554
 973 1025 1024 3605 7077 7078
 973 974 1025 7079 7078 3555
 974 1026 1025 3606 7079 7080
 974 975 1026 7081 7080 3556
 975 1027 1026 3607 7081 7082
 975 976 1027 7083 7082 3557
 976 1028 1027 3608 7083 7084
 976 977 1028 7085 7084 3558
 977 1029 1028 3609 7085 7086
 977 978 1029 7087 7086 3559
 978 1030 1029 3610 7087 7088
 978 979 1030 7089 7088 3560
 979 1031 1030 3611 7089 7090
 979 980 1031 7091 7090 3561
 980 1032 1031 3612 7091 7092
 980 981 1032 7093 7092 3562
 981 1033 1032 3613 7093 7094
 981 982 1033 7095 7094 3563
 982 1034 1033 3614 7095 7096
 982 983 1034 7097 7096 3564
 983 1035 1034 3615 7097 7098
 983 984 1035 7099 7098 3565
 984 1036 1035 3616 7099 7100
 984 985 1036 7101 7100 3566
 985 1037 1036 3617 7101 7102
 985 986 1037 7103 7102 3567
 986 1038 1037 3618 7103 7104
 986 987 1038 7105 7104 3568
 987 1039 1038 3619 7105 7106
 987 988 1039 7107 7106 3569
 988 1040 1039 3620 7107 7108
 988 989 1040 7109 7108 3570
 989 1041 1040 3621 7109 7110
 989 990 1041 7111 7110 3571
 990 1042 1041 3622 7111 7112
 990 991 1042 7113 7112 3572
 991 1043 1042 3623 7113 7114
 991 992 1043 7115 7114 3573
 992 1044 1043 3624 7115 7116
 992 993 1044 7117 7116 3574
 993 1045 1044 3625 7117 7118
 993 994 1045 7119 7118 3575
 994 1046 1045 3626 7119 7120
 994 995 1046 7121 7120 3576
 995 1047 1046 3627 7121 7122
 995 996 1047 7123 7122 3577
 996 1048 1047 3628 7123 7124
 996 997 1048 7125 7124 3578
 997 1049 1048 3629 7125 7126
 997 998 1049 7127 7126 3579
 998 1050 1049 3630 7127 7128
 998 999 1050 7129 7128 3580
 999 1051 1050 3631 7129 7130
 999 1000 1051 7131 7130 3581
 1000 1052 1051 3632 7131 7132
 1000 1001 1052 7133 7132 3582
 1001 1053 1052 3633 7133 7134
 1001 1002 1053 7135 7134 3583
 1002 1054 1053 3634 7135 7136
 1002 1003 1054 7137 7136 3584
 1003 1055 1054 3635 7137 7138
 1003 1004 1055 7139 7138 3585
 1004 1056 1055 3636 7139 7140
 1004 1005 1056 7141 7140 3586
 1005 1057 1056 3637 7141 7142
 1005 1006 1057 7143 7142 3587
 1006 1058 1057 3638 7143 7144
 1006 1007 1058 7145 7144 3588
 1007 1059 1058 3639 7145 7146
 1007 1008 1059 7147 7146 3589
 1008 1060 1059 3640 7147 7148
 1008 1009 1060 7149 7148 3590
 1009 1061 1060 3641 7149 7150
 1009 1010 1061 7151 7150 3591
 1010 1062 1061 3642 7151 7152
 1010 1011 1062 7153 7152 3592
 1011 1063 1062 3643 7153 7154
 1011 1012 1063 7155 7154 3593
 1012 1064 1063 3644 7155 7156
 1012 1013 1064 7157 7156 3594
 1013 1065 1064 3645 7157 7158
 1013 1014 1065 7159 7158 3595
 1014 1066 1065 3646 7159 7160
 1014 1015 1066 7161 7160 3596
 1015 1067 1066 3647 7161 7162
 1015 1016 1067 7163 7162 3597
 1016 1068 1067 3648 7163 7164
 1016 1017 1068 7165 7164 3598
 1017 1069 1068 3649 7165 7166
 1017 1018 1069 7167 7166 3599
 1018 1070 1069 3650 7167 7168
 1018 1019 1070 7169 7168 3600
 1019 1071 1070 3651 7169 7170
 1019 1020 1071 7171 7170 3601
 1021 1073 1072 3652 7172 7173
 1021 1022 1073 7174 7173 3602
 1022 1074 1073 3653 7174 7175
 1022 1023 1074 7176 7175 3603
 1023 1075 1074 3654 7176 7177
 1023 1024 1075 7178 7177 3604
 1024 1076 1075 3655 7178 7179
 1024 1025 1076 7180 7179 3605
 1025 1077 1076 3656 7180 7181
 1025 1026 1077 7182 7181 3606
 1026 1078 1077 3657 7182 7183
 1026 1027 1078 7184 7183 3607
 1027 1079 1078 3658 7184 7185
 1027 1028 1079 7186 7185 3608
 1028 1080 1079 3659 7186 7187
 1028 1029 1080 7188 7187 3609
 1029 1081 1080 3660 7188 7189
 1029 1030 1081 7190 7189 3610
 1030 1082 1081 3661 7190 7191
 1030 1031 1082 7192 7191 3611
 1031 1083 1082 3662 7192 7193
 1031 1032 1083 7194 7193 3612
 1032 1084 1083 3663 7194 7195
 1032 1033 1084 7196 7195 3613
 1033 1085 1084 3664 7196 7197
 1033 1034 1085 7198 7197 3614
 1034 1086 1085 3665 7198 7199
 1034 1035 1086 7200 7199 3615
 1035 1087 1086 3666 7200 7201
 1035 1036 1087 7202 7201 3616
 1036 1088 1087 3667 7202 7203
 1036 1037 1088 7204 7203 3617
 1037 1089 1088 3668 7204 7205
 1037 1038 1089 7206 7205 3618
 1038 1090 1089 3669 7206 7207
 1038 1039 1090 7208 7207 3619
 1039 1091 1090 3670 7208 7209
 1039 1040 1091 7210 7209 3620
 1040 1092 1091 3671 7210 7211
 1040 1041 1092 7212 7211 3621
 1041 1093 1092 3672 7212 7213
 1041 1042 1093 7214 7213 3622
 1042 1094 1093 3673 7214 7215
 1042 1043 1094 7216 7215 3623
 1043 1095 1094 3674 7216 7217
 1043 1044 1095 7218 7217 3624
 1044 1096 1095 3675 7218 7219
 1044 1045 1096 7220 7219 3625
 1045 1097 1096 3676 7220 7221
 1045 1046 1097 7222 7221 3626
 1046 1098 1097 3677 7222 7223
 1046 1047 1098 7224 7223 3627
 1047 1099 1098 3678 7224 7225
 1047 1048 1099 7226 7225 3628
 1048 1100 1099 3679 7226 7227
 1048 1049 1100 7228 7227 3629
 1049 1101 1100 3680 7228 7229
 1049 1050 1101 7230 7229 3630
 1050 1102 1101 3681 7230 7231
 1050 1051 1102 7232 7231 3631
 1051 1103 1102 3682 7232 7233
 1051 1052 1103 7234 7233 3632
 1052 1104 1103 3683 7234 7235
